"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","e14","e15","e16","v2507","v2508","v2509"
"6557",44500,"15",3,2,36,1,1,1,4,2,1,5,NA,20,4010.33333333333,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6558",44510,"15",5,1,36,1,1,1,4,2,1,5,NA,15,2187.4,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6559",44510,"15",5,2,37,1,1,1,2,2,1,5,NA,15,2187.4,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6560",44530,"15",4,1,22,2,1,1,2,2,1,6,10,58,15613.75,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6561",44530,"15",4,1,46,1,1,1,4,2,1,5,8,58,15613.75,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6562",44530,"15",4,2,44,1,1,1,4,2,1,4,5,58,15613.75,5650,2,2,14000,446,5650,3280,2,NA,6,2,NA,NA
"6563",44540,"15",4,1,45,1,1,1,4,2,2,5,8,10,5102.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6564",44540,"15",4,1,26,2,1,1,4,2,2,5,8,10,5102.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6565",44540,"15",4,1,23,2,1,1,4,2,2,5,8,10,5102.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6566",44540,"15",4,2,46,1,1,1,4,2,2,5,8,10,5102.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6567",44550,"15",5,2,28,1,1,1,4,2,2,5,8,20,6270.4,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6568",44550,"15",5,1,30,1,1,1,4,2,2,5,8,20,6270.4,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6569",44560,"15",5,1,24,2,1,1,4,2,1,6,11,10,4413.8,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6570",44560,"15",5,2,20,2,1,1,4,NA,1,11,13,10,4413.8,5840,2,2,19300,317,5840,3460,NA,NA,NA,1,2,98
"6571",44560,"15",5,1,53,1,1,1,4,2,2,5,8,10,4413.8,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6572",44560,"15",5,2,50,1,1,1,4,2,2,5,8,10,4413.8,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6573",44570,"15",3,2,52,1,1,1,4,2,1,6,11,NA,5338,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6574",44570,"15",3,1,53,1,1,1,4,2,1,6,11,NA,5338,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6575",44580,"15",5,1,39,1,1,1,4,2,2,5,8,NA,5038.4,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6576",44580,"15",5,2,34,1,1,1,4,2,2,5,8,NA,5038.4,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6577",44580,"15",5,1,43,2,1,1,4,2,2,5,8,NA,5038.4,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6578",44590,"15",2,1,59,1,1,1,4,2,2,5,8,4,4263.5,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6579",44600,"15",4,1,44,1,1,1,4,2,2,5,8,10,1614.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6580",44600,"15",4,2,17,2,1,1,4,2,2,5,8,10,1614.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6581",44600,"15",4,2,44,1,1,1,4,2,2,5,8,10,1614.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6582",44600,"15",4,2,21,2,1,1,4,2,2,5,8,10,1614.25,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6583",44610,"15",2,2,58,1,1,1,4,2,2,4,5,8,6105,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6584",44610,"15",2,1,57,1,1,1,4,2,2,4,5,8,6105,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6585",44620,"15",3,1,37,1,1,1,4,2,2,5,8,5,3391.66666666667,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6586",44620,"15",3,2,37,1,1,1,4,2,2,5,8,5,3391.66666666667,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6587",44630,"15",4,1,36,1,1,1,4,2,2,5,8,50,4168.75,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6588",44630,"15",4,2,37,1,1,1,4,2,2,5,8,50,4168.75,5840,2,2,19300,317,5840,3460,2,NA,6,1,2,98
"6589",44640,"15",2,1,54,1,1,1,4,2,2,4,5,47,14076,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6590",44640,"15",2,2,52,1,1,1,4,2,2,4,5,47,14076,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6591",44650,"15",4,1,45,1,0,1,4,2,2,6,10,20,6285,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6592",44650,"15",4,2,46,1,0,2,1,2,2,10,13,20,6285,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6593",44650,"15",4,2,21,2,0,1,2,NA,2,11,13,20,6285,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6594",44660,"15",3,1,21,2,1,1,2,NA,1,11,13,40,10743.3333333333,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6595",44660,"15",3,2,43,1,1,1,4,2,1,4,5,40,10743.3333333333,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6596",44660,"15",3,1,46,1,1,1,4,2,1,4,5,40,10743.3333333333,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6597",44670,"15",6,1,36,1,0,1,4,2,3,5,7,86,11007.6666666667,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6598",44670,"15",6,2,37,1,0,1,4,2,3,4,5,86,11007.6666666667,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6599",44670,"15",6,2,56,1,0,1,4,2,NA,1,NA,86,11007.6666666667,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6600",44680,"15",3,2,47,1,0,1,4,2,3,4,5,20,16639.6666666667,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6601",44680,"15",3,1,24,2,0,1,2,NA,2,11,14,20,16639.6666666667,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6602",44680,"15",3,1,48,1,0,1,4,2,3,5,7,20,16639.6666666667,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6603",44690,"15",4,1,54,1,1,1,4,2,1,1,1,90,14603.75,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6604",44690,"15",4,2,52,1,1,1,4,2,1,5,7,90,14603.75,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6605",44690,"15",4,2,26,1,1,1,4,2,1,5,8,90,14603.75,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6606",44690,"15",4,1,25,1,1,1,4,2,1,5,8,90,14603.75,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6607",44700,"15",3,1,20,2,1,1,2,NA,1,11,11,90,13004,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6608",44700,"15",3,2,43,1,1,1,4,NA,1,5,8,90,13004,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6609",44700,"15",3,1,43,1,1,1,4,NA,1,6,10,90,13004,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6610",44710,"15",5,1,35,1,0,1,4,NA,2,8,12,70,9086.6,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6611",44710,"15",5,2,35,1,0,1,4,NA,2,6,10,70,9086.6,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6612",44720,"15",3,1,42,1,0,1,4,2,2,4,5,NA,7026,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6613",44720,"15",3,1,21,2,0,1,2,NA,1,11,12,NA,7026,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6614",44720,"15",3,2,44,1,0,1,4,2,2,5,8,NA,7026,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6615",44730,"15",6,2,43,1,0,1,4,2,2,5,8,86,16063.8333333333,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6616",44730,"15",6,1,43,1,0,1,4,2,2,6,10,86,16063.8333333333,5400,1,1,21000,636,5400,3100,2,NA,NA,2,NA,NA
"6617",44730,"15",6,2,17,2,0,1,2,NA,2,6,9,86,16063.8333333333,5400,1,1,21000,636,5400,3100,NA,NA,NA,2,NA,NA
"6618",44740,"15",4,2,37,1,1,1,4,2,2,5,8,12,6475.5,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6619",44740,"15",4,2,16,2,1,1,4,NA,2,5,9,12,6475.5,4766,1,2,13000,422,4766,2975,NA,NA,NA,2,NA,NA
"6620",44740,"15",4,1,41,1,1,1,4,2,2,5,8,12,6475.5,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6621",44750,"15",5,2,35,1,1,1,4,NA,2,5,8,22,5607.8,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6622",44750,"15",5,1,38,1,1,1,4,NA,2,5,8,22,5607.8,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6623",44760,"15",3,2,54,1,1,1,4,NA,2,5,8,12,7411,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6624",44760,"15",3,1,54,1,1,1,4,NA,2,9,14,12,7411,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6625",44760,"15",3,1,24,2,1,1,4,NA,2,9,14,12,7411,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6626",44770,"15",5,1,44,1,1,1,4,NA,2,5,8,20,4446.6,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6627",44770,"15",5,2,43,1,1,1,4,NA,2,5,8,20,4446.6,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6628",44770,"15",5,2,19,2,1,1,4,NA,2,6,12,20,4446.6,4766,1,2,13000,422,4766,2975,NA,NA,NA,2,NA,NA
"6629",44790,"15",3,2,42,1,1,1,4,2,2,5,8,10,8898.33333333333,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6630",44790,"15",3,1,20,2,1,1,4,2,2,5,9,10,8898.33333333333,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6631",44790,"15",3,1,43,1,1,1,4,2,2,5,8,10,8898.33333333333,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6632",44800,"15",4,1,36,1,1,1,4,NA,2,5,8,10,3745,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6633",44800,"15",4,2,38,1,1,1,4,NA,2,5,8,10,3745,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6634",44820,"15",4,1,37,1,1,1,4,NA,2,5,8,20,3551.5,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6635",44820,"15",4,2,39,1,1,1,4,NA,2,5,8,20,3551.5,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6636",44830,"15",3,2,27,1,1,1,4,NA,2,5,8,13,7551.33333333333,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6637",44830,"15",3,1,29,1,1,1,4,NA,2,5,8,13,7551.33333333333,4766,1,2,13000,422,4766,2975,2,NA,6,2,NA,NA
"6638",44840,"15",2,2,41,3,1,1,4,NA,1,5,7,11,9120.5,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6639",44840,"15",2,1,19,2,1,1,4,1,1,5,8,11,9120.5,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6640",44850,"15",4,2,40,1,1,1,4,2,2,5,8,NA,6903,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6641",44850,"15",4,2,16,2,1,1,4,2,2,5,8,NA,6903,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6642",44850,"15",4,1,39,1,1,1,4,2,2,4,5,NA,6903,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6643",44860,"15",7,2,55,1,0,1,4,2,2,6,11,24,9429,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6644",44860,"15",7,2,22,2,0,1,4,NA,2,11,15,24,9429,5900,1,2,3624,307,5900,3650,NA,NA,NA,NA,NA,NA
"6645",44860,"15",7,1,56,1,0,1,4,2,2,5,8,24,9429,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6646",44860,"15",7,1,30,1,0,1,4,1,2,6,11,24,9429,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6647",44860,"15",7,2,28,1,0,1,4,2,2,5,8,24,9429,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6648",44870,"15",4,2,23,2,1,1,4,2,2,5,8,10,7774,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6649",44870,"15",4,1,46,1,1,1,4,2,2,4,5,10,7774,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6650",44870,"15",4,2,46,1,1,1,4,2,2,5,8,10,7774,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6651",44870,"15",4,1,19,2,1,1,4,2,2,5,8,10,7774,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6652",44880,"15",5,2,40,1,1,1,4,2,2,5,8,13,3339.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6653",44880,"15",5,1,38,1,1,1,4,2,2,5,8,13,3339.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6654",44880,"15",5,1,16,2,1,1,4,NA,2,5,9,13,3339.2,5900,1,2,3624,307,5900,3650,NA,NA,NA,NA,NA,NA
"6655",44890,"15",3,1,25,2,1,1,4,2,2,5,8,10,9880,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6656",44890,"15",3,1,59,1,1,1,4,2,2,5,8,10,9880,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6657",44890,"15",3,2,56,1,1,1,4,2,2,4,5,10,9880,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6658",44900,"15",4,2,18,2,1,1,4,2,2,5,8,7.69999980926514,6706.25,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6659",44900,"15",4,2,43,1,1,1,4,2,2,5,8,7.69999980926514,6706.25,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6660",44900,"15",4,1,21,2,1,1,4,2,2,5,8,7.69999980926514,6706.25,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6661",44900,"15",4,1,40,1,1,1,4,2,2,5,8,7.69999980926514,6706.25,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6662",44910,"15",5,1,26,1,1,1,4,2,2,5,8,18,6853.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6663",44910,"15",5,2,52,1,1,1,4,2,2,4,5,18,6853.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6664",44910,"15",5,1,49,1,1,1,4,2,2,5,8,18,6853.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6665",44910,"15",5,2,23,1,1,1,4,2,2,5,8,18,6853.2,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6666",44920,"15",3,1,44,1,1,1,4,2,2,5,8,4,240,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6667",44920,"15",3,2,21,2,1,1,4,2,2,5,8,4,240,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6668",44920,"15",3,2,45,1,1,1,4,2,2,5,8,4,240,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6669",44930,"15",3,2,40,1,1,1,4,2,2,5,8,6,8272.33333333333,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6670",44930,"15",3,1,39,1,1,1,4,2,2,5,8,6,8272.33333333333,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6671",44930,"15",3,1,18,2,1,1,4,2,2,5,8,6,8272.33333333333,5900,1,2,3624,307,5900,3650,2,NA,6,NA,NA,NA
"6672",44940,"15",5,2,23,1,1,1,4,2,2,5,8,39,6322.6,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6673",44940,"15",5,1,52,1,1,1,4,2,2,5,8,39,6322.6,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6674",44940,"15",5,2,51,1,1,1,4,2,2,6,10,39,6322.6,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6675",44940,"15",5,1,26,1,1,1,4,2,2,5,8,39,6322.6,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6676",44950,"15",3,2,49,1,1,1,4,2,2,4,5,27,5109,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6677",44950,"15",3,2,23,2,1,1,4,2,2,5,8,27,5109,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6678",44950,"15",3,1,49,1,1,1,4,2,2,5,8,27,5109,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6679",44960,"15",4,1,45,1,1,1,4,2,2,5,8,50,11199.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6680",44960,"15",4,2,18,2,1,1,2,NA,1,11,12,50,11199.5,5360,1,2,5241,529,5360,3215,NA,NA,NA,NA,NA,NA
"6681",44960,"15",4,2,46,1,1,1,4,2,2,4,5,50,11199.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6682",44970,"15",4,1,41,1,1,1,4,2,2,4,5,14,6992,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6683",44970,"15",4,1,20,2,1,1,4,1,2,5,8,14,6992,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6684",44970,"15",4,2,39,1,1,1,4,2,2,5,8,14,6992,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6685",44980,"15",4,2,45,1,1,1,4,2,2,5,8,13,3388.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6686",44980,"15",4,2,21,2,1,1,4,2,2,5,8,13,3388.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6687",44980,"15",4,1,44,1,1,1,4,2,2,4,5,13,3388.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6688",44990,"15",4,1,22,1,1,1,4,2,2,5,8,12,5828.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6689",44990,"15",4,2,43,1,1,1,4,1,2,5,8,12,5828.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6690",44990,"15",4,1,44,1,1,1,4,1,2,5,8,12,5828.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6691",44990,"15",4,2,23,1,1,1,4,2,2,5,8,12,5828.5,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6692",45000,"15",3,1,39,1,1,1,4,2,1,6,11,80,12533.3333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6693",45000,"15",3,2,40,1,1,1,4,2,2,5,8,80,12533.3333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6694",45000,"15",3,1,19,2,1,1,4,2,2,4,5,80,12533.3333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6695",45010,"15",3,2,58,1,1,1,4,2,2,4,5,NA,4639.33333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6696",45010,"15",3,1,23,2,1,1,4,2,1,6,11,NA,4639.33333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6697",45010,"15",3,1,55,1,1,1,4,2,2,5,8,NA,4639.33333333333,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6698",45020,"15",4,2,45,1,1,1,4,2,2,5,8,27,6884,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6699",45020,"15",4,2,23,2,1,1,4,2,2,5,8,27,6884,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6700",45020,"15",4,1,49,1,1,1,4,1,2,5,8,27,6884,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6701",45020,"15",4,1,21,2,1,1,4,1,2,5,8,27,6884,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6702",45030,"15",4,1,42,1,1,1,4,2,2,5,8,70,8631.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6703",45030,"15",4,2,20,2,1,1,4,2,1,6,11,70,8631.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6704",45030,"15",4,2,41,1,1,1,4,2,2,5,8,70,8631.75,5360,1,2,5241,529,5360,3215,2,NA,6,NA,NA,NA
"6705",45040,"15",4,2,48,1,1,1,4,2,1,6,11,45,7109.925,6700,1,1,5630,630,6700,5100,2,NA,6,1,1,60
"6706",45040,"15",4,2,22,1,1,1,2,2,1,6,11,45,7109.925,6700,1,1,5630,630,6700,5100,2,NA,6,1,1,60
"6707",45040,"15",4,1,22,1,1,1,2,2,1,8,14,45,7109.925,6700,1,1,5630,630,6700,5100,1,1,6,1,1,60
"6708",45040,"15",4,1,48,1,1,1,4,2,1,5,8,45,7109.925,6700,1,1,5630,630,6700,5100,2,NA,6,1,1,60
"6709",45050,"15",4,1,50,1,1,1,4,2,1,6,11,12.5,4791.5,6700,1,1,5630,630,6700,5100,2,NA,6,1,1,60
"6710",45050,"15",4,2,50,1,1,1,4,2,1,4,5,12.5,4791.5,6700,1,1,5630,630,6700,5100,2,NA,6,1,1,60
"6711",45050,"15",4,1,24,2,1,1,2,2,1,9,16,12.5,4791.5,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6712",45050,"15",4,2,20,2,1,1,2,2,1,9,15,12.5,4791.5,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6713",45060,"15",4,2,44,1,1,1,4,NA,1,5,NA,11,6326.75,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6714",45060,"15",4,1,43,1,1,1,4,2,1,5,NA,11,6326.75,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6715",45060,"15",4,2,18,2,1,1,2,2,1,6,NA,11,6326.75,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6716",45070,"15",3,2,53,1,1,1,4,2,1,6,NA,21,11711.2333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6717",45070,"15",3,2,18,2,1,1,2,NA,1,6,12,21,11711.2333333333,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6718",45070,"15",3,1,52,1,1,1,4,2,1,6,NA,21,11711.2333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6719",45080,"15",5,1,56,1,1,1,4,2,2,4,5,15.5,10620,6700,1,1,5630,630,6700,5100,1,1,NA,1,1,60
"6720",45080,"15",5,2,54,1,1,1,4,2,2,4,5,15.5,10620,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6721",45080,"15",5,2,31,1,1,1,2,2,1,4,5,15.5,10620,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6722",45080,"15",5,1,29,1,1,1,2,2,1,4,5,15.5,10620,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6723",45090,"15",3,1,45,1,1,1,4,2,1,5,8,6,9379.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6724",45090,"15",3,2,46,1,1,1,4,2,1,5,8,6,9379.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6725",45090,"15",3,1,20,2,1,1,2,2,1,6,11,6,9379.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6726",45100,"15",5,1,46,1,1,1,4,2,2,6,11,30,1733.2,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6727",45100,"15",5,2,44,1,1,1,4,2,2,5,8,30,1733.2,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6728",45100,"15",5,2,19,2,1,1,2,NA,1,9,11,30,1733.2,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6729",45100,"15",5,2,23,2,1,1,2,NA,1,9,15,30,1733.2,6700,1,1,5630,630,6700,5100,NA,NA,NA,1,1,60
"6730",45110,"15",3,1,16,2,1,1,4,2,2,5,8,64,9275.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6731",45110,"15",3,2,38,1,1,1,4,2,2,4,5,64,9275.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6732",45110,"15",3,1,37,1,1,1,4,2,2,5,8,64,9275.33333333333,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6733",45120,"15",5,1,34,1,1,1,4,2,1,6,11,20,12163.2,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6734",45120,"15",5,2,30,1,1,1,4,2,1,4,5,20,12163.2,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6735",45130,"15",6,1,24,2,1,1,2,2,1,6,14,6.19999980926514,1509.66666666667,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6736",45130,"15",6,1,56,1,1,1,4,2,2,4,5,6.19999980926514,1509.66666666667,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6737",45130,"15",6,1,29,1,1,1,4,2,1,5,8,6.19999980926514,1509.66666666667,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6738",45130,"15",6,2,30,1,1,1,4,2,1,5,8,6.19999980926514,1509.66666666667,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6739",45130,"15",6,2,52,1,1,1,4,2,2,4,5,6.19999980926514,1509.66666666667,6700,1,1,5630,630,6700,5100,2,NA,5,1,1,60
"6740",45140,"15",3,2,50,1,1,1,4,2,1,4,6,50,8609,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6741",45140,"15",3,1,20,2,1,1,4,2,1,5,9,50,8609,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6742",45140,"15",3,1,49,1,1,1,4,2,1,5,9,50,8609,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6743",45150,"15",2,2,48,1,1,1,4,2,2,5,9,60,44961,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6744",45150,"15",2,1,47,1,1,1,4,2,2,6,12,60,44961,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6745",45160,"15",3,1,29,1,1,1,4,2,1,5,9,65,13859,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6746",45160,"15",3,2,29,1,1,1,4,2,1,5,9,65,13859,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
"6747",45170,"15",2,2,55,1,1,1,4,2,1,4,6,60,18247.5,3600,1,2,10000,353,3600,2800,2,2,2,2,NA,NA
